94,20200113,충남,공주시,탄천휴게소논산방향,교통편의,교통시설,고속도로휴게소,16.666666666666668,24,https://map.kakao.com/?q=탄천휴게소논산방향
98,20200113,충남,공주시,EV충전소탄천순천방향,교통편의,자동차시설,EV충전소,15.0,1,https://map.kakao.com/?q=EV충전소탄천순천방향
99,20200113,충남,공주시,겨울공주군밤축제,여행/레저,관광명소,축제,13.227272727272727,22,https://map.kakao.com/?q=겨울공주군밤축제
103,20200114,충남,홍성군,홍성남당항새조개축제,여행/레저,관광명소,축제,15.789156626506024,166,https://map.kakao.com/?q=홍성남당항새조개축제
104,20200114,충남,홍성군,홍성남당항대하축제,여행/레저,관광명소,축제,16.1003861003861,259,https://map.kakao.com/?q=홍성남당항대하축제
110,20200118,충남,부여군,사랑나무,여행/레저,관광명소,촬영지,14.946850393700787,508,https://map.kakao.com/?q=사랑나무
111,20200118,충남,부여군,정림사지5층석탑,여행/레저,관광명소,탑,20.03512880562061,427,https://map.kakao.com/?q=정림사지5층석탑
113,20200118,충남,부여군,백제역사문화관,생활편의,문화생활시설,전시장,24.34453781512605,119,https://map.kakao.com/?q=백제역사문화관
115,20200118,충남,부여군,부여서동연꽃축제,여행/레저,관광명소,축제,13.789340101522843,394,https://map.kakao.com/?q=부여서동연꽃축제
116,20200119,충남,계룡시,스타벅스계룡대로DT점,생활편의,카페,커피전문점,19.39455782312925,588,https://map.kakao.com/?q=스타벅스계룡대로DT점
117,20200119,충남,계룡시,초록델리하우스,생활편의,음식점,전문음식점,25.686274509803923,51,https://map.kakao.com/?q=초록델리하우스
124,20200119,충남,아산시,웜사이트,생활편의,카페,커피전문점,24.555555555555557,36,https://map.kakao.com/?q=웜사이트
125,20200119,충남,아산시,현충사,여행/레저,관광명소,문화유적지,19.427350427350426,234,https://map.kakao.com/?q=현충사
128,20200120,충남,공주시,어썸845,생활편의,카페,커피전문점,18.173267326732674,404,https://map.kakao.com/?q=어썸845
133,20200122,충남,홍성군,홍주문화체육센터,생활편의,문화생활시설,문화센터,15.551724137931034,29,https://map.kakao.com/?q=홍주문화체육센터
141,20200101,충남,예산군,예당호출렁다리,여행/레저,관광명소,관광명소기타,2.2222222222222223,567,https://map.kakao.com/?q=예당호출렁다리
142,20200101,충남,예산군,스플라스리솜,여행/레저,숙박,콘도/리조트,4.420792079207921,606,https://map.kakao.com/?q=스플라스리솜
143,20200101,충남,예산군,수덕사,생활편의,종교,절,3.84375,608,https://map.kakao.com/?q=수덕사
144,20200101,충남,예산군,스플라스워터파크,여행/레저,관광명소,온천,8.295154185022026,454,https://map.kakao.com/?q=스플라스워터파크
145,20200101,충남,예산군,덕산싸이판온천,여행/레저,관광명소,온천,24.826589595375722,173,https://map.kakao.com/?q=덕산싸이판온천
146,20200101,충남,예산군,예산장터삼국축제,여행/레저,관광명소,축제,17.27112676056338,284,https://map.kakao.com/?q=예산장터삼국축제
147,20200101,충남,예산군,의좋은형제공원,여행/레저,관광명소,공원,23.523255813953487,86,https://map.kakao.com/?q=의좋은형제공원
154,20200104,충남,예산군,예산황새공원,여행/레저,관광명소,공원,21.507177033492823,209,https://map.kakao.com/?q=예산황새공원
155,20200104,충남,예산군,아그로랜드태신목장,여행/레저,관광명소,체험농가,13.341708542713567,398,https://map.kakao.com/?q=아그로랜드태신목장
156,20200104,충남,예산군,옛날돈가스,생활편의,음식점,전문음식점,25.301204819277107,83,https://map.kakao.com/?q=옛날돈가스
157,20200105,충남,천안시 동남구,독립기념관,생활편의,문화생활시설,박물관/기념관,12.858649789029537,474,https://map.kakao.com/?q=독립기념관
158,20200105,충남,천안시 동남구,상록리조트눈썰매장,여행/레저,레저/스포츠,눈썰매장,18.066666666666666,30,https://map.kakao.com/?q=상록리조트눈썰매장
159,20200105,충남,천안시 동남구,천안중앙시장,쇼핑,시장,재래시장,23.9247311827957,93,https://map.kakao.com/?q=천안중앙시장
160,20200105,충남,천안시 동남구,교토리,생활편의,카페,커피전문점,15.512953367875648,193,https://map.kakao.com/?q=교토리
